1	0.108587958551
2	0.108018279047
3	0.107667102346
4	0.107401825561
5	0.107178746103
6	0.106982563486
7	0.106786167968
8	0.106607774921
9	0.106422526152
10	0.106236940933
11	0.106039558076
12	0.105318004408
13	0.104636724314
14	0.103982090517
15	0.10344324481
16	0.102919320473
17	0.102291789933
18	0.101662025507
19	0.10092905023
20	0.10016349916
21	0.0992571613819
22	0.0982766385057
23	0.0972975150795
24	0.0960056582606
25	0.0946173697178
26	0.0934240094263
27	0.0920705138777
28	0.0908028164191
29	0.0893192927544
30	0.0881080146968
31	0.0858970302385
32	0.0843826397267
33	0.0827788872888
34	0.0811800944013
35	0.079961674018
36	0.0784019199512
37	0.076977404906
38	0.0757808696111
39	0.0745301750779
40	0.0730279162579
41	0.0717139280445
42	0.0700734632523
43	0.0691628130198
44	0.067862157721
45	0.0667964897077
46	0.0656579985867
47	0.0645653096008
48	0.0636142802616
49	0.0632798290312
50	0.0625559705799
51	0.0613042406578
52	0.0607189937292
53	0.060551829479
54	0.0602773509064
55	0.0600170227748
56	0.0597273149347
57	0.059439645143
58	0.0584464886468
59	0.0579484720217
60	0.0574792609377
61	0.0569811828721
62	0.056653586871
63	0.0563430889266
64	0.0558268741939
65	0.055104166355
66	0.0548068489884
67	0.0547233040911
68	0.0540056055619
69	0.0538782842785
70	0.0537584434899
71	0.0536469899394
72	0.0532956396798
73	0.0529647481095
74	0.0528656995773
75	0.0527586516645
76	0.0524449271932
77	0.0523372722178
78	0.0521987304804
79	0.0522641281429
80	0.0520253206213
81	0.051934864232
82	0.0510331984791
83	0.0509734505861
84	0.0508774330119
85	0.0510065280004
86	0.0506437087681
87	0.0505434817983
88	0.0501144910135
89	0.0497807196613
90	0.0496574124954
91	0.0494913826792
92	0.0493360843228
93	0.0489631331964
94	0.0482561567275
95	0.0478638975461
96	0.0473618263923
97	0.0471502264046
98	0.0470562196818
99	0.0465656556745
100	0.0465233975483
101	0.0463870252635
102	0.0460393155108
103	0.0458721291691
104	0.0457802400179
105	0.0457305359628
106	0.0455964719846
107	0.045474561226
108	0.0451203809116
109	0.0449671648219
110	0.044776412063
111	0.0443905050332
112	0.0436405869097
113	0.0433272581415
114	0.0429437860429
115	0.0428152181095
116	0.0426018511206
117	0.0424730741396
118	0.0417312528954
119	0.0414841738942
120	0.0414048607831
121	0.0405618667414
122	0.0405794981202
123	0.0402314086121
124	0.0399930006133
125	0.0398760935437
126	0.0396011948968
127	0.0393742591317
128	0.0391484751389
129	0.0389542900635
130	0.0387613115501
131	0.0382965484725
132	0.0381368354764
133	0.0380194487728
134	0.0379097854081
135	0.0378572496263
136	0.0378070907544
137	0.0377046222048
138	0.0376468988312
139	0.0375574923433
140	0.0375070965921
141	0.0374172867169
142	0.0373672506909
143	0.037422106282
144	0.0372199590213
145	0.0369997683654
146	0.0368822959663
147	0.0368438233377
148	0.0367325595336
149	0.0366966447208
150	0.0366780315199
151	0.0366959969406
152	0.0366490543772
153	0.0365797794949
154	0.0365659400516
155	0.0365225710644
156	0.0363935526478
157	0.0359529360402
158	0.0359307277029
159	0.0354653756157
160	0.0353797529402
161	0.0353423823573
162	0.0353258889701
163	0.0352899031989
164	0.035279879729
165	0.0352563861228
166	0.035232405453
167	0.0352150127706
168	0.0351227055839
169	0.0351054056456
170	0.0350040679685
171	0.0349870413984
172	0.0349641968024
173	0.0349453901958
174	0.034938700091
175	0.0349174997002
176	0.0349116595777
177	0.0348773742039
178	0.0348681693227
179	0.0348547510041
180	0.0348551134514
181	0.0348522192296
182	0.0348462210209
183	0.0348489384013
184	0.0348420436682
185	0.0348332515914
186	0.0348194958489
187	0.0348133764046
188	0.0347983648774
189	0.0347954523947
190	0.0347924550823
191	0.034793729997
192	0.0347835359233
193	0.0347604051707
194	0.0347602152995
195	0.0347549196071
196	0.0347423007838
197	0.0347438373958
198	0.0347423358945
199	0.0347294999328
200	0.0347165399509
201	0.0347080044576
202	0.0346958737517
203	0.034698750448
204	0.0346849389518
205	0.034684147558
206	0.034685388041
207	0.0346889481325
208	0.0346777823683
209	0.0346696079707
210	0.0346729312472
211	0.0346653338258
212	0.0346539502195
213	0.0346534119453
214	0.0346451209773
215	0.0346334794285
216	0.0346302470542
217	0.0346218492955
218	0.0346190236681
219	0.0346107600413
220	0.034600316996
221	0.034594402735
222	0.0345988507565
223	0.0346053700932
224	0.0346002007468
225	0.0345976898493
226	0.0345952436209
227	0.0345962952521
228	0.0345870872699
229	0.0345870819854
230	0.0345833608382
231	0.0345838042181
232	0.034578354196
233	0.0345741247875
234	0.0345792885717
235	0.0345692125074
236	0.0345671848981
237	0.0345629019681
238	0.0345590372042
239	0.0345568003402
240	0.0345550719145
241	0.0345544352624
242	0.034549802274
243	0.0345478234156
244	0.0345445116553
245	0.0345426536378
246	0.0345434794482
247	0.0345432070906
248	0.0345397377975
249	0.0345350856875
250	0.034534621723
251	0.0345339726905
252	0.0345292599729
253	0.0345307604228
254	0.0345293314518
255	0.0345355668201
256	0.0345356127451
257	0.0345356127451
