1	0.0326683808309
2	0.0284990347226
3	0.0275622844324
4	0.0270405812687
5	0.0267416907366
6	0.0264522053289
7	0.026239885537
8	0.0261003606543
9	0.0259028474185
10	0.0257921555492
11	0.0256278967413
12	0.0255458852307
13	0.0254566048947
14	0.0253719915891
15	0.0252802154271
16	0.025177695537
17	0.0250130432772
18	0.0248630912432
19	0.0247582659403
20	0.0246662894029
21	0.0245896062072
22	0.024532586532
23	0.0244782423943
24	0.0244320028182
25	0.0243958072746
26	0.0243706715275
27	0.0243359242765
28	0.0243156464363
29	0.0242975530871
30	0.0242789120554
31	0.0242582640319
32	0.0242451534623
33	0.0242306154335
34	0.0242190555978
35	0.0242081183581
36	0.0241933725576
37	0.0241830861889
38	0.0241733305561
39	0.0241633771894
40	0.0241536749184
41	0.0241468550333
42	0.0241401256064
43	0.0241330623628
44	0.0241331214294
45	0.0241331214294
